Acting User,Receiver,Cc,Application,Assignee,Incident Id,# Violations,DLP Profile,DLP Rule,DLP Policy,Severity,Status,True File Type,Time (GMT),Timestamp
contractor_21@yuvaext.com,vendor_27@partner.com,"manager_5@yuva.com,manager_15@yuva.com",email,analyst2,2864107434746974,90,BU,BU,BU,Critical,businessrequirement,Tag Image,05/16/2026 06:49:41,1778894381.212784
user_320@yuva.com,vendor_3@partner.com,,email,analyst5,2464325077248682,60,BU,BU,BU,Critical,pending review,PDF Document,06/22/2026 08:26:41,1782097001.212784
contractor_67@yuvaext.com,personal_26@gmail.com,colleague_82@yuva.com,email,analyst3,3196063202720957,83,sourcecode,sourcecode,sourcecode,Critical,Critical_Escalation,Zip Archive,05/02/2026 00:47:41,1777663061.212784
contractor_36@yuvaext.com,vendor_12@partner.com,"colleague_10@yuva.com,manager_4@yuva.com",email,analyst4,2280482830237772,74,BU,BU,BU,Critical,businessrequirement,Plain Text,05/29/2026 09:48:41,1780028321.212784
contractor_77@yuvaext.com,personal_6@gmail.com,,email,analyst3,4424750335323283,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,05/06/2026 16:56:41,1778066801.212784
user_437@yuva.com,personal_82@gmail.com,,email,analyst5,2349192356290629,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,06/07/2026 23:11:41,1780854101.212784
user_186@yuva.com,personal_62@gmail.com,colleague_31@yuva.com,email,analyst1,8308644519352221,3,BU,BU,BU,Medium,low_priority,Tag Image,06/20/2026 18:05:41,1781958941.212784
user_383@yuva.com,personal_69@gmail.com,,email,analyst3,1324138389221358,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,06/09/2026 20:17:41,1781016461.212784
contractor_19@yuvaext.com,personal_33@gmail.com,,email,analyst3,1025514786864268,86,BU,BU,BU,Critical,Critical_Escalation,Plain Text,05/18/2026 19:50:41,1779114041.212784
user_159@yuva.com,personal_32@gmail.com,,email,analyst5,6896792949318198,30,sourcecode,sourcecode,sourcecode,High,low_priority,PDF Document,06/29/2026 20:11:41,1782744101.212784
user_27@yuva.com,personal_20@gmail.com,,email,analyst5,3139598819136815,148,aadhaar,aadhaar,aadhaar,Critical,pending review,PDF Document,04/26/2026 03:03:41,1777152821.212784
user_180@yuva.com,personal_18@gmail.com,,email,analyst5,3385870926495292,121,DL,DL,DL,Critical,pending review,Zip Archive,04/21/2026 07:37:41,1776737261.212784
user_471@yuva.com,vendor_46@partner.com,,email,analyst4,2803947476258820,103,DL,DL,DL,Critical,pending review,PDF Document,05/13/2026 19:39:41,1778681381.212784
user_485@yuva.com,personal_40@gmail.com,,email,analyst1,2187727341771084,136,aadhaar,aadhaar,aadhaar,Critical,FalsePositive,PDF Document,06/14/2026 13:21:41,1781423501.212784
user_98@yuva.com,personal_68@gmail.com,,email,analyst3,1926847496092839,65,sourcecode,sourcecode,sourcecode,Critical,pending review,Plain Text,05/20/2026 02:50:41,1779225641.212784
contractor_34@yuvaext.com,vendor_13@partner.com,colleague_20@yuva.com,email,analyst1,3399291773297885,116,DL,DL,DL,Critical,pending review,Plain Text,04/15/2026 11:45:41,1776233741.212784
user_282@yuva.com,vendor_40@partner.com,,email,analyst5,2780589731275579,56,BU,BU,BU,Critical,pending review,Zip Archive,07/03/2026 20:55:41,1783092341.212784
user_299@yuva.com,vendor_1@partner.com,,email,analyst2,1251213335159379,35,sourcecode,sourcecode,sourcecode,High,low_priority,Tag Image,04/24/2026 14:36:41,1777021601.212784
contractor_9@yuvaext.com,vendor_9@partner.com,,email,analyst3,3005942774849990,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,04/22/2026 23:47:41,1776881861.212784
user_82@yuva.com,personal_8@gmail.com,,email,analyst1,3404386803137143,150,aadhaar,aadhaar,aadhaar,Critical,pending review,Tag Image,05/03/2026 16:26:41,1777805801.212784
user_46@yuva.com,personal_11@gmail.com,colleague_55@yuva.com,email,analyst5,1729400027669310,88,DL,DL,DL,Critical,pending review,Tag Image,05/19/2026 15:48:41,1779185921.212784
user_344@yuva.com,vendor_12@partner.com,,email,analyst2,9961263461339531,95,sourcecode,sourcecode,sourcecode,Critical,pending review,Zip Archive,05/15/2026 11:59:41,1778826581.212784
user_228@yuva.com,vendor_8@partner.com,colleague_71@yuva.com,email,analyst1,1136944220185452,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,05/22/2026 23:11:41,1779471701.212784
contractor_27@yuvaext.com,personal_26@gmail.com,manager_11@yuva.com,email,analyst5,2875194102364503,63,aadhaar,aadhaar,aadhaar,Critical,FalsePositive,Tag Image,06/11/2026 05:04:41,1781134481.212784
user_207@yuva.com,vendor_43@partner.com,"colleague_45@yuva.com,manager_13@yuva.com",email,analyst1,3219414910213752,14,BU,BU,BU,Medium,businessrequirement,Tag Image,05/05/2026 06:09:41,1777941581.212784
user_235@yuva.com,personal_1@gmail.com,,email,analyst5,4227232655994298,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,05/08/2026 09:36:41,1778213201.212784
user_155@yuva.com,vendor_3@partner.com,,email,analyst1,5999248861990100,21,DL,DL,DL,High,low_priority,Zip Archive,06/11/2026 12:06:41,1781159801.212784
user_161@yuva.com,vendor_6@partner.com,,email,analyst3,2584713726490780,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,06/21/2026 00:59:41,1781983781.212784
user_259@yuva.com,personal_54@gmail.com,colleague_66@yuva.com,email,analyst2,2156485002053525,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,07/08/2026 11:20:41,1783489841.212784
user_297@yuva.com,vendor_30@partner.com,colleague_33@yuva.com,email,analyst3,1354045064180536,90,sourcecode,sourcecode,sourcecode,Critical,pending review,Plain Text,06/30/2026 06:31:41,1782781301.212784
user_166@yuva.com,personal_47@gmail.com,,email,analyst4,1456189137926590,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,06/18/2026 22:45:41,1781802941.212784
contractor_83@yuvaext.com,personal_64@gmail.com,,email,analyst4,2569634250653162,137,aadhaar,aadhaar,aadhaar,Critical,Critical_Escalation,Plain Text,04/25/2026 15:04:41,1777109681.212784
user_169@yuva.com,personal_64@gmail.com,,email,analyst4,2643838400085780,131,aadhaar,aadhaar,aadhaar,Critical,pending review,PDF Document,05/07/2026 11:02:41,1778131961.212784
contractor_61@yuvaext.com,personal_35@gmail.com,colleague_74@yuva.com,email,analyst2,2186716553816590,96,BU,BU,BU,Critical,Critical_Escalation,PDF Document,04/23/2026 23:46:41,1776968201.212784
user_250@yuva.com,vendor_22@partner.com,,email,analyst2,3359757154990153,19,BU,BU,BU,High,low_priority,Tag Image,07/02/2026 09:58:41,1782966521.212784
user_334@yuva.com,vendor_21@partner.com,,email,analyst4,3327033538512615,92,DL,DL,DL,Critical,pending review,Plain Text,06/23/2026 00:27:41,1782154661.212784
contractor_13@yuvaext.com,vendor_8@partner.com,"colleague_76@yuva.com,colleague_80@yuva.com",email,analyst5,2605453901576582,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,07/03/2026 14:25:41,1783068941.212784
user_200@yuva.com,personal_24@gmail.com,,email,analyst4,2254151130070592,100,DL,DL,DL,Critical,pending review,Plain Text,04/17/2026 23:37:41,1776449261.212784
user_453@yuva.com,vendor_44@partner.com,,email,analyst3,6405705451471456,137,BU,BU,BU,Critical,pending review,PDF Document,04/25/2026 23:21:41,1777139501.212784
user_173@yuva.com,vendor_27@partner.com,,email,analyst2,2454935684409810,84,aadhaar,aadhaar,aadhaar,Critical,pending review,Zip Archive,05/18/2026 17:09:41,1779104381.212784
contractor_49@yuvaext.com,vendor_31@partner.com,manager_9@yuva.com,email,analyst5,9031607745311854,13,aadhaar,aadhaar,aadhaar,Medium,businessrequirement,Zip Archive,04/25/2026 18:14:41,1777121081.212784
user_201@yuva.com,vendor_39@partner.com,colleague_25@yuva.com,email,analyst5,2363002407578257,91,BU,BU,BU,Critical,pending review,PDF Document,06/19/2026 06:55:41,1781832341.212784
user_364@yuva.com,vendor_39@partner.com,,email,analyst4,1224812229289082,17,BU,BU,BU,High,low_priority,Plain Text,04/12/2026 22:37:41,1776013661.212784
user_257@yuva.com,personal_10@gmail.com,,email,analyst4,7164443896623377,46,aadhaar,aadhaar,aadhaar,High,low_priority,Plain Text,05/26/2026 20:28:41,1779807521.212784
contractor_27@yuvaext.com,vendor_4@partner.com,"colleague_84@yuva.com,colleague_43@yuva.com",email,analyst1,1821644357037834,49,aadhaar,aadhaar,aadhaar,High,low_priority,Tag Image,05/02/2026 17:50:41,1777724441.212784
contractor_51@yuvaext.com,personal_10@gmail.com,,email,analyst2,5540575124271333,6,BU,BU,BU,Medium,Critical_Escalation,Zip Archive,05/21/2026 18:57:41,1779370061.212784
user_231@yuva.com,vendor_36@partner.com,,email,analyst2,7329456376604047,35,DL,DL,DL,High,low_priority,Zip Archive,06/16/2026 04:52:41,1781565761.212784
contractor_73@yuvaext.com,vendor_10@partner.com,"colleague_53@yuva.com,colleague_50@yuva.com",email,analyst5,2235396271471539,147,BU,BU,BU,Critical,pending review,Plain Text,05/05/2026 16:17:41,1777978061.212784
user_469@yuva.com,vendor_34@partner.com,manager_7@yuva.com,email,analyst1,9585725963124430,108,sourcecode,sourcecode,sourcecode,Critical,FalsePositive,Zip Archive,06/26/2026 23:26:41,1782496601.212784
user_21@yuva.com,vendor_41@partner.com,,email,analyst1,2540883622533471,33,BU,BU,BU,High,low_priority,Plain Text,05/10/2026 02:06:41,1778359001.212784
user_347@yuva.com,personal_77@gmail.com,"colleague_4@yuva.com,manager_8@yuva.com",email,analyst1,6349927324367033,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,05/10/2026 16:14:41,1778409881.212784
contractor_6@yuvaext.com,vendor_25@partner.com,,email,analyst5,8787848808561455,104,sourcecode,sourcecode,sourcecode,Critical,pending review,PDF Document,05/14/2026 22:26:41,1778777801.212784
user_147@yuva.com,vendor_41@partner.com,,email,analyst2,1571658102630906,21,sourcecode,sourcecode,sourcecode,High,low_priority,Tag Image,04/26/2026 01:18:41,1777146521.212784
user_472@yuva.com,personal_63@gmail.com,colleague_72@yuva.com,email,analyst1,7007250312945108,144,aadhaar,aadhaar,aadhaar,Critical,pending review,PDF Document,07/04/2026 23:11:41,1783186901.212784
user_216@yuva.com,vendor_30@partner.com,,email,analyst4,1864810881208928,76,DL,DL,DL,Critical,pending review,Plain Text,06/04/2026 01:55:41,1780518341.212784
user_70@yuva.com,personal_22@gmail.com,manager_19@yuva.com,email,analyst4,2030134411241969,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,05/10/2026 06:44:41,1778375681.212784
user_263@yuva.com,vendor_15@partner.com,,email,analyst3,2057837161757230,16,sourcecode,sourcecode,sourcecode,High,low_priority,Zip Archive,04/26/2026 01:55:41,1777148741.212784
user_30@yuva.com,vendor_33@partner.com,,email,analyst3,2098013424353753,70,sourcecode,sourcecode,sourcecode,Critical,pending review,Tag Image,06/28/2026 16:41:41,1782645101.212784
user_113@yuva.com,vendor_36@partner.com,,email,analyst2,2702268342297478,128,aadhaar,aadhaar,aadhaar,Critical,pending review,Plain Text,05/21/2026 09:20:41,1779335441.212784
user_266@yuva.com,personal_25@gmail.com,,email,analyst3,9639964888471493,31,aadhaar,aadhaar,aadhaar,High,low_priority,PDF Document,06/24/2026 15:02:41,1782293561.212784
user_295@yuva.com,vendor_26@partner.com,,email,analyst1,3315913249346006,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,06/10/2026 15:04:41,1781084081.212784
user_148@yuva.com,personal_8@gmail.com,"manager_5@yuva.com,colleague_75@yuva.com",email,analyst4,2427037952750167,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,04/16/2026 20:19:41,1776350981.212784
user_304@yuva.com,vendor_8@partner.com,,email,analyst2,2302651958591479,98,aadhaar,aadhaar,aadhaar,Critical,pending review,Tag Image,05/15/2026 14:53:41,1778837021.212784
user_432@yuva.com,personal_60@gmail.com,colleague_61@yuva.com,email,analyst4,3249200350404011,51,DL,DL,DL,Critical,pending review,Zip Archive,06/26/2026 17:58:41,1782476921.212784
user_359@yuva.com,personal_7@gmail.com,"colleague_99@yuva.com,colleague_75@yuva.com",email,analyst4,2978188400275794,53,sourcecode,sourcecode,sourcecode,Critical,pending review,Plain Text,05/09/2026 11:17:41,1778305661.212784
user_188@yuva.com,vendor_23@partner.com,colleague_29@yuva.com,email,analyst4,1433488218459191,148,BU,BU,BU,Critical,pending review,Tag Image,05/06/2026 09:22:41,1778039561.212784
user_133@yuva.com,vendor_34@partner.com,,email,analyst1,3039556990426044,102,sourcecode,sourcecode,sourcecode,Critical,pending review,Zip Archive,06/07/2026 21:14:41,1780847081.212784
user_329@yuva.com,vendor_26@partner.com,"colleague_6@yuva.com,colleague_70@yuva.com",email,analyst1,2585829547442750,85,aadhaar,aadhaar,aadhaar,Critical,pending review,Zip Archive,05/22/2026 04:04:41,1779402881.212784
user_114@yuva.com,vendor_22@partner.com,colleague_5@yuva.com,email,analyst2,3114165384720771,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,04/22/2026 13:12:41,1776843761.212784
user_66@yuva.com,personal_18@gmail.com,,email,analyst5,6547324642006688,48,sourcecode,sourcecode,sourcecode,High,low_priority,Zip Archive,04/20/2026 07:22:41,1776649961.212784
user_354@yuva.com,vendor_48@partner.com,,email,analyst3,1444858314213844,141,DL,DL,DL,Critical,pending review,Plain Text,06/14/2026 15:11:41,1781430101.212784
user_469@yuva.com,vendor_12@partner.com,,email,analyst5,6792691945931608,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,05/28/2026 06:35:41,1779930341.212784
user_256@yuva.com,vendor_42@partner.com,,email,analyst1,1600416143891557,133,BU,BU,BU,Critical,pending review,Plain Text,04/29/2026 17:19:41,1777463381.212784
contractor_98@yuvaext.com,vendor_23@partner.com,,email,analyst1,3355943293481162,92,aadhaar,aadhaar,aadhaar,Critical,pending review,PDF Document,05/30/2026 12:36:41,1780124801.212784
user_270@yuva.com,vendor_38@partner.com,,email,analyst3,1455608634977727,99,aadhaar,aadhaar,aadhaar,Critical,pending review,Plain Text,04/23/2026 06:38:41,1776906521.212784
user_291@yuva.com,personal_36@gmail.com,colleague_78@yuva.com,email,analyst1,5031168805862019,124,sourcecode,sourcecode,sourcecode,Critical,pending review,Zip Archive,04/22/2026 02:26:41,1776805001.212784
user_388@yuva.com,personal_77@gmail.com,,email,analyst2,1468323651544095,133,sourcecode,sourcecode,sourcecode,Critical,pending review,PDF Document,05/19/2026 07:17:41,1779155261.212784
user_335@yuva.com,vendor_28@partner.com,,email,analyst2,4246884879846390,8,sourcecode,sourcecode,sourcecode,Medium,low_priority,Zip Archive,05/06/2026 18:55:41,1778073941.212784
user_423@yuva.com,personal_33@gmail.com,,email,analyst1,2480263453327528,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,07/09/2026 03:48:41,1783549121.212784
user_462@yuva.com,vendor_23@partner.com,,email,analyst2,3248314817846945,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,05/07/2026 16:31:41,1778151701.212784
user_234@yuva.com,personal_33@gmail.com,manager_12@yuva.com,email,analyst2,1513023364430257,17,aadhaar,aadhaar,aadhaar,High,low_priority,PDF Document,04/25/2026 00:12:41,1777056161.212784
user_499@yuva.com,vendor_8@partner.com,,email,analyst1,3017394895051082,104,sourcecode,sourcecode,sourcecode,Critical,pending review,Plain Text,04/30/2026 02:56:41,1777498001.212784
user_403@yuva.com,personal_58@gmail.com,,email,analyst4,5328218126334999,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,04/14/2026 14:10:41,1776156041.212784
user_30@yuva.com,vendor_50@partner.com,manager_9@yuva.com,email,analyst5,2883545356357158,38,BU,BU,BU,High,businessrequirement,Tag Image,05/16/2026 16:24:41,1778928881.212784
contractor_37@yuvaext.com,personal_51@gmail.com,,email,analyst2,3052420538577045,117,aadhaar,aadhaar,aadhaar,Critical,Critical_Escalation,Zip Archive,04/24/2026 05:15:41,1776987941.212784
user_354@yuva.com,vendor_18@partner.com,,email,analyst3,3019441945358806,92,sourcecode,sourcecode,sourcecode,Critical,pending review,Zip Archive,06/19/2026 10:14:41,1781844281.212784
user_184@yuva.com,vendor_29@partner.com,,email,analyst1,2249751225719961,4,sourcecode,sourcecode,sourcecode,Medium,low_priority,PDF Document,05/02/2026 10:44:41,1777698881.212784
user_239@yuva.com,vendor_50@partner.com,,email,analyst3,7474454951252224,47,DL,DL,DL,High,low_priority,Tag Image,07/07/2026 11:14:41,1783403081.212784
user_225@yuva.com,vendor_37@partner.com,,email,analyst1,8429582938401530,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,05/11/2026 17:43:41,1778501621.212784
user_119@yuva.com,personal_54@gmail.com,manager_14@yuva.com,email,analyst5,1726476721890531,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,06/03/2026 00:36:41,1780427201.212784
user_134@yuva.com,personal_3@gmail.com,,email,analyst5,3061712055709562,116,sourcecode,sourcecode,sourcecode,Critical,pending review,PDF Document,05/07/2026 02:23:41,1778100821.212784
user_262@yuva.com,personal_99@gmail.com,,email,analyst4,1996868165303842,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,FalsePositive,Zip Archive,07/03/2026 04:22:41,1783032761.212784
user_240@yuva.com,vendor_37@partner.com,,email,analyst4,1919827867114183,9,sourcecode,sourcecode,sourcecode,Medium,low_priority,Plain Text,04/18/2026 02:32:41,1776459761.212784
user_160@yuva.com,personal_68@gmail.com,,email,analyst3,1558537475055022,123,DL,DL,DL,Critical,pending review,PDF Document,07/02/2026 23:27:41,1783015061.212784
user_186@yuva.com,personal_4@gmail.com,manager_7@yuva.com,email,analyst4,1555458517467091,62,DL,DL,DL,Critical,pending review,PDF Document,07/01/2026 17:59:41,1782908981.212784
contractor_93@yuvaext.com,vendor_3@partner.com,,email,analyst4,1856186634550968,69,DL,DL,DL,Critical,pending review,Plain Text,06/30/2026 13:16:41,1782805601.212784
contractor_59@yuvaext.com,personal_5@gmail.com,manager_10@yuva.com,email,analyst1,9127785212604102,49,DL,DL,DL,High,Critical_Escalation,PDF Document,04/27/2026 23:47:41,1777313861.212784
user_47@yuva.com,personal_64@gmail.com,colleague_82@yuva.com,email,analyst1,1385506854153514,42,DL,DL,DL,High,low_priority,Plain Text,07/07/2026 11:24:41,1783403681.212784
user_220@yuva.com,personal_5@gmail.com,"colleague_28@yuva.com,colleague_96@yuva.com",email,analyst2,1934077586626636,6,BU,BU,BU,Medium,low_priority,Tag Image,07/02/2026 13:32:41,1782979361.212784
contractor_43@yuvaext.com,personal_66@gmail.com,,email,analyst4,1672426779252309,6,aadhaar,aadhaar,aadhaar,Medium,Critical_Escalation,Plain Text,05/23/2026 05:23:41,1779494021.212784
user_107@yuva.com,personal_27@gmail.com,,email,analyst2,1254605146692886,43,BU,BU,BU,High,low_priority,Plain Text,06/24/2026 06:24:41,1782262481.212784
user_346@yuva.com,vendor_9@partner.com,,email,analyst3,1211739642204558,33,aadhaar,aadhaar,aadhaar,High,low_priority,Zip Archive,06/22/2026 02:05:41,1782074141.212784
user_305@yuva.com,personal_69@gmail.com,,email,analyst2,1017269767945654,9,DL,DL,DL,Medium,low_priority,Tag Image,05/15/2026 04:23:41,1778799221.212784
user_325@yuva.com,vendor_49@partner.com,,email,analyst4,1063551688507369,5,aadhaar,aadhaar,aadhaar,Medium,low_priority,PDF Document,06/25/2026 08:17:41,1782355661.212784
user_218@yuva.com,personal_65@gmail.com,colleague_27@yuva.com,email,analyst4,8223944056250676,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,04/24/2026 04:09:41,1776983981.212784
user_373@yuva.com,vendor_41@partner.com,,email,analyst3,2867846882780086,138,aadhaar,aadhaar,aadhaar,Critical,pending review,Plain Text,04/20/2026 09:44:41,1776658481.212784
user_142@yuva.com,vendor_5@partner.com,,email,analyst5,2058816491145007,120,sourcecode,sourcecode,sourcecode,Critical,pending review,Tag Image,06/29/2026 16:29:41,1782730781.212784
user_253@yuva.com,personal_89@gmail.com,"colleague_59@yuva.com,colleague_35@yuva.com",email,analyst1,2404020557886810,116,aadhaar,aadhaar,aadhaar,Critical,pending review,Zip Archive,05/14/2026 02:58:41,1778707721.212784
user_353@yuva.com,vendor_41@partner.com,,email,analyst4,2141194019065504,104,sourcecode,sourcecode,sourcecode,Critical,pending review,PDF Document,05/24/2026 11:21:41,1779601901.212784
contractor_63@yuvaext.com,personal_42@gmail.com,manager_12@yuva.com,email,analyst1,1916954087949046,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,05/06/2026 18:58:41,1778074121.212784
user_255@yuva.com,vendor_25@partner.com,,email,analyst3,9826330798053562,89,sourcecode,sourcecode,sourcecode,Critical,pending review,PDF Document,06/13/2026 06:32:41,1781312561.212784
user_385@yuva.com,personal_43@gmail.com,colleague_59@yuva.com,email,analyst5,1992748640895548,149,BU,BU,BU,Critical,pending review,Tag Image,06/16/2026 15:55:41,1781605541.212784
user_218@yuva.com,vendor_40@partner.com,manager_5@yuva.com,email,analyst1,2041599577566587,65,BU,BU,BU,Critical,businessrequirement,Zip Archive,05/23/2026 20:44:41,1779549281.212784
contractor_64@yuvaext.com,personal_63@gmail.com,colleague_25@yuva.com,email,analyst5,1240294259528287,130,sourcecode,sourcecode,sourcecode,Critical,Critical_Escalation,Plain Text,07/02/2026 05:45:41,1782951341.212784
user_68@yuva.com,personal_6@gmail.com,manager_14@yuva.com,email,analyst3,2150234609830535,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,06/19/2026 17:31:41,1781870501.212784
user_308@yuva.com,personal_41@gmail.com,,email,analyst3,8082806130660751,127,DL,DL,DL,Critical,pending review,Zip Archive,06/26/2026 21:13:41,1782488621.212784
user_328@yuva.com,personal_48@gmail.com,,email,analyst1,6508802916997137,59,BU,BU,BU,Critical,pending review,PDF Document,04/19/2026 11:40:41,1776579041.212784
user_404@yuva.com,vendor_11@partner.com,"colleague_71@yuva.com,colleague_95@yuva.com",email,analyst1,2130076680428483,146,DL,DL,DL,Critical,pending review,Zip Archive,05/02/2026 21:51:41,1777738901.212784
contractor_72@yuvaext.com,vendor_42@partner.com,,email,analyst3,4747372635307611,21,BU,BU,BU,High,low_priority,Plain Text,05/24/2026 11:40:41,1779603041.212784
user_112@yuva.com,vendor_30@partner.com,,email,analyst2,1619378055642921,135,BU,BU,BU,Critical,pending review,Tag Image,04/22/2026 09:37:41,1776830861.212784
user_474@yuva.com,vendor_25@partner.com,,email,analyst2,4636720171824931,119,aadhaar,aadhaar,aadhaar,Critical,pending review,PDF Document,05/14/2026 13:35:41,1778745941.212784
contractor_62@yuvaext.com,personal_44@gmail.com,,email,analyst5,3082404714609181,122,DL,DL,DL,Critical,Critical_Escalation,Plain Text,05/04/2026 05:08:41,1777851521.212784
user_431@yuva.com,vendor_33@partner.com,,email,analyst1,2870160973105441,107,BU,BU,BU,Critical,pending review,Zip Archive,07/02/2026 07:29:41,1782957581.212784
user_212@yuva.com,personal_5@gmail.com,,email,analyst2,9005785177703222,59,aadhaar,aadhaar,aadhaar,Critical,pending review,PDF Document,07/02/2026 23:06:41,1783013801.212784
user_123@yuva.com,personal_34@gmail.com,,email,analyst3,2360305221829654,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,04/29/2026 08:24:41,1777431281.212784
user_113@yuva.com,vendor_39@partner.com,manager_15@yuva.com,email,analyst2,2512569331625971,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,06/26/2026 14:27:41,1782464261.212784
user_34@yuva.com,vendor_48@partner.com,,email,analyst3,2113233767560531,125,sourcecode,sourcecode,sourcecode,Critical,pending review,PDF Document,05/27/2026 03:44:41,1779833681.212784
user_264@yuva.com,vendor_22@partner.com,,email,analyst2,1095646296355275,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,04/20/2026 18:25:41,1776689741.212784
user_69@yuva.com,vendor_15@partner.com,colleague_16@yuva.com,email,analyst4,8846869767851815,105,aadhaar,aadhaar,aadhaar,Critical,pending review,Plain Text,05/12/2026 11:12:41,1778564561.212784
user_211@yuva.com,personal_24@gmail.com,,email,analyst4,2502504019413657,47,BU,BU,BU,High,low_priority,Plain Text,04/14/2026 04:38:41,1776121721.212784
user_368@yuva.com,personal_2@gmail.com,,email,analyst1,5468256944447136,19,aadhaar,aadhaar,aadhaar,High,low_priority,PDF Document,05/29/2026 17:38:41,1780056521.212784
user_188@yuva.com,personal_77@gmail.com,,email,analyst2,2076698901511959,40,aadhaar,aadhaar,aadhaar,High,low_priority,Zip Archive,06/18/2026 09:53:41,1781756621.212784
user_296@yuva.com,personal_31@gmail.com,,email,analyst2,3092340646519847,82,sourcecode,sourcecode,sourcecode,Critical,pending review,Tag Image,05/25/2026 06:10:41,1779669641.212784
user_407@yuva.com,vendor_5@partner.com,manager_8@yuva.com,email,analyst2,2188802533674464,32,DL,DL,DL,High,businessrequirement,PDF Document,06/19/2026 06:41:41,1781831501.212784
user_454@yuva.com,vendor_1@partner.com,,email,analyst1,3361010253457845,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,05/18/2026 03:34:41,1779055481.212784
user_36@yuva.com,vendor_1@partner.com,,email,analyst3,8870950927658649,137,sourcecode,sourcecode,sourcecode,Critical,pending review,PDF Document,06/29/2026 20:43:41,1782746021.212784
user_403@yuva.com,personal_64@gmail.com,,email,analyst4,9745294161327259,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,06/05/2026 03:15:41,1780609541.212784
user_189@yuva.com,vendor_10@partner.com,"colleague_89@yuva.com,manager_6@yuva.com",email,analyst1,1099624792810013,147,aadhaar,aadhaar,aadhaar,Critical,businessrequirement,Tag Image,06/28/2026 19:02:41,1782653561.212784
contractor_69@yuvaext.com,vendor_5@partner.com,,email,analyst2,2499523496091428,53,BU,BU,BU,Critical,pending review,PDF Document,07/06/2026 06:33:41,1783299821.212784
user_472@yuva.com,personal_50@gmail.com,,email,analyst2,1645168982454255,107,BU,BU,BU,Critical,pending review,Tag Image,04/16/2026 01:26:41,1776283001.212784
user_104@yuva.com,personal_54@gmail.com,,email,analyst2,9686429304009926,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,05/20/2026 03:44:41,1779228881.212784
user_199@yuva.com,vendor_34@partner.com,"manager_19@yuva.com,colleague_55@yuva.com",email,analyst1,5334701665762723,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,06/18/2026 13:24:41,1781769281.212784
