bin_id,sender,receiver,cc,sender_type,receiver_type,dlp_policy,dlp_category
BIN_002,jerryrubio@yuva.com,rickyarellano@partner.com,justinmedina@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,fwilson@yuva.com,rebekah36@vendor.com,qjacobs@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,jenkinsjordan@yuva.com,davidsimpson@partner.com,juliestevenson@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,dmata@yuva.com,rhonda42@vendor.com,joshuamartinez@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,robertferguson@yuva.com,vlester@partner.com,darren24@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,washingtonjorge@yuva.com,uowens@vendor.com,michael95@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,adamgentry@yuva.com,adam17@vendor.com,wmedina@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,dawnkeith@yuva.com,patrickryan@vendor.com,brittanydelgado@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,ffox@yuva.com,jamessteven@vendor.com,jeremiah94@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,chanvanessa@yuva.com,stewartjason@partner.com,mholmes@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,adamsmichael@yuva.com,angelasmith@partner.com,amyjohnson@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,cody81@yuva.com,david70@partner.com,klopez@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,hberg@yuva.com,ericmcfarland@partner.com,alicia20@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,monica84@yuva.com,nancyhart@partner.com,mandydavis@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,john07@yuva.com,smithjennifer@partner.com,amy75@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,terrifischer@yuva.com,christopher01@partner.com,johnsonamber@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,dariusjohnson@yuva.com,dsmith@vendor.com,laura86@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,ipeterson@yuva.com,braunsteven@vendor.com,ggibson@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,yguerra@yuva.com,kknapp@vendor.com,davidwerner@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,michael09@yuva.com,sosanicholas@vendor.com,cheryl58@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,frostmark@yuva.com,danny93@vendor.com,james85@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,phillipshannah@yuva.com,joshua06@partner.com,jimmywilliams@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,olsonbenjamin@yuva.com,kristin55@partner.com,whitesteven@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,seanbaxter@yuva.com,colemanariel@partner.com,joseph01@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,sholmes@yuva.com,lweiss@partner.com,johngreen@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,lauramoore@yuva.com,jomoore@vendor.com,piercegina@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,duaneheath@yuva.com,xalexander@vendor.com,mirandanash@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,gball@yuva.com,jknapp@vendor.com,simpsonjamie@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,ryancarla@yuva.com,tammy79@vendor.com,akennedy@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,matthew75@yuva.com,jennifer01@vendor.com,swise@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,levinesarah@yuva.com,ryanbaker@vendor.com,ashleymatthew@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,derrickburgess@yuva.com,andrew45@partner.com,mikebrown@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,pwolfe@yuva.com,uolson@partner.com,benjamin43@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,gina72@yuva.com,mary14@partner.com,whitney84@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,marcus15@yuva.com,ythompson@vendor.com,donnastevenson@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,leslie26@yuva.com,savannahmoore@partner.com,heather49@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,rebecca07@yuva.com,sfranco@partner.com,alexanderjoseph@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,johnnyhenson@yuva.com,bfreeman@partner.com,stephaniehall@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,ujackson@yuva.com,samuel82@vendor.com,fischerariel@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,ruizjennifer@yuva.com,esmith@vendor.com,fbryan@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,ebaker@yuva.com,kathryn58@partner.com,katienichols@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,tbell@yuva.com,usingleton@partner.com,mary13@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,xmatthews@yuva.com,ashleywatson@partner.com,howardlauren@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,torresangela@yuva.com,tonysmith@vendor.com,whitneytracy@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,brewermariah@yuva.com,zallison@partner.com,fbrown@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,josephwells@yuva.com,harold52@vendor.com,carrollamanda@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,andrewmahoney@yuva.com,suzanne30@vendor.com,amanda17@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,arnolddaniel@yuva.com,efernandez@partner.com,michelleatkins@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,katherinepalmer@yuva.com,brhodes@vendor.com,millerbarbara@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,greg59@yuva.com,latoyascott@vendor.com,ronaldperez@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,rsmith@yuva.com,sharpcourtney@partner.com,wfranklin@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,whitneywong@yuva.com,kimberly34@vendor.com,ann58@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,daltonscott@yuva.com,kenneth29@vendor.com,crose@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,ortizcole@yuva.com,robertmiller@vendor.com,steve50@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,wileycaroline@yuva.com,xsimmons@vendor.com,christopherrogers@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,alexanderevans@yuva.com,dramos@vendor.com,mschmidt@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,millerricardo@yuva.com,hhernandez@vendor.com,denisegonzalez@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,itownsend@yuva.com,gloverrobert@vendor.com,qpeterson@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,nmorris@yuva.com,william92@vendor.com,besparza@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,tcochran@yuva.com,edwardmiller@vendor.com,justin15@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,tiffanybrown@yuva.com,kpatterson@vendor.com,ngarcia@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,woodsgerald@yuva.com,wpierce@partner.com,carolprince@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,lanelori@yuva.com,kimberly08@partner.com,fmorris@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,brettguerrero@yuva.com,michaelcollins@vendor.com,ysnow@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,makaylagray@yuva.com,eric14@vendor.com,francisjames@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,edouglas@yuva.com,thomas45@vendor.com,marygarcia@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,simpsonjulia@yuva.com,wjackson@partner.com,olee@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,barkerlinda@yuva.com,reedhaley@vendor.com,gfox@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,brittanymiller@yuva.com,travismelton@vendor.com,hdennis@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,hcollins@yuva.com,aduncan@vendor.com,jeremy10@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,philiphernandez@yuva.com,johnsonryan@partner.com,xpeterson@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,pmyers@yuva.com,joseph28@partner.com,qdeleon@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,zgaines@yuva.com,smithjohn@partner.com,thompsonstephanie@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,flowersjenna@yuva.com,jerrywilliams@partner.com,wharris@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,robrien@yuva.com,alexandercarter@vendor.com,andrearodriguez@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,garyhunt@yuva.com,smithjason@vendor.com,khanmichelle@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,christophercastillo@yuva.com,doughertyshawn@vendor.com,tjackson@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,holderlaura@yuva.com,benjaminblack@partner.com,timothygonzalez@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,wesley68@yuva.com,richardrobert@vendor.com,tiffanygarcia@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,vanessadouglas@yuva.com,hallsarah@vendor.com,nicole26@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,jeffreyclayton@yuva.com,karen06@vendor.com,tyler94@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,gabriel02@yuva.com,dhorn@partner.com,nhays@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,mcintyredominique@yuva.com,uvelazquez@partner.com,stephenstephens@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,ballarderica@yuva.com,annelopez@vendor.com,kristyparker@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,johnkramer@yuva.com,vlong@vendor.com,sandovalrachel@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,grossbrenda@yuva.com,matthewcarpenter@partner.com,michael54@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,rodriguezvincent@yuva.com,foxmary@vendor.com,kathryn73@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,lhudson@yuva.com,bentonrenee@vendor.com,jeffreybennett@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,zbeltran@yuva.com,vlee@vendor.com,rothzachary@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,mramos@yuva.com,felicia70@vendor.com,amanda64@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,hayesjacqueline@yuva.com,lovemicheal@vendor.com,qparks@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,doylerichard@yuva.com,adam47@partner.com,nicholas14@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,julie07@yuva.com,bryanwalter@partner.com,hcallahan@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,johnhardin@yuva.com,hartlori@vendor.com,gabrielroberts@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,campbellkim@yuva.com,darrylwheeler@vendor.com,rowlandjoseph@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,daltonritter@yuva.com,meredith82@vendor.com,rodriguezjoshua@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,andrew23@yuva.com,jordan21@vendor.com,antoniopark@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,tiffanyroberts@yuva.com,timothy51@partner.com,ingramjohn@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,lewisjonathon@yuva.com,gregorybrandy@vendor.com,henrybarbara@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,kellymarcus@yuva.com,jose97@partner.com,ricky22@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,timothy47@yuva.com,thompsonlaura@vendor.com,warrenjennifer@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,craigkenneth@yuva.com,ashley00@partner.com,garygreen@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,jonesbrian@yuva.com,jenniferbanks@partner.com,reederika@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,meghansmith@yuva.com,henrysmith@vendor.com,hernandeznicholas@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,christina69@yuva.com,mcummings@partner.com,mike51@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,garrettdavid@yuva.com,cmoreno@partner.com,kochalicia@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,ejimenez@yuva.com,kerribowen@partner.com,brownjoseph@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,christinachambers@yuva.com,xgreene@vendor.com,joshua61@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,pwinters@yuva.com,hcabrera@vendor.com,josephkrueger@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,williamslynn@yuva.com,anahenderson@vendor.com,deannaburnett@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,johnsonrobert@yuva.com,nicholas05@partner.com,krystalmarsh@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,npatel@yuva.com,jennifer16@vendor.com,rebekahgutierrez@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,castroamanda@yuva.com,ashley53@vendor.com,brendan22@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,michelle10@yuva.com,christopherclark@vendor.com,vhobbs@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,nealdylan@yuva.com,baxterjoseph@partner.com,thompsonrandy@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,fjackson@yuva.com,jacobskaren@vendor.com,jasonsimon@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,alisonrhodes@yuva.com,uharrell@partner.com,johnmathis@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,rachaelwagner@yuva.com,zhubbard@partner.com,vazquezashley@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,penaethan@yuva.com,fsanders@partner.com,ashley56@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,james08@yuva.com,pmiller@partner.com,marybautista@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,knoxmadison@yuva.com,alyssa88@vendor.com,gonzalezsamantha@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,manderson@yuva.com,carolyn38@vendor.com,tvega@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,reyesnatalie@yuva.com,neil78@vendor.com,cordovafrederick@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,scott72@yuva.com,kwells@vendor.com,aprilchambers@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,igill@yuva.com,sabrinaespinoza@vendor.com,jamesblake@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,scottdavidson@yuva.com,sarasmith@vendor.com,qhanson@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,gregoryjackson@yuva.com,estradalaura@vendor.com,tiffany84@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,copelandchristopher@yuva.com,sandraortiz@partner.com,heatherhoward@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,davila@yuva.com,bonniejohnson@partner.com,cynthiawells@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,hoganrichard@yuva.com,elizabeth93@vendor.com,lovejacob@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,jonesjohn@yuva.com,joshua09@partner.com,brianlopez@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,anthonygordon@yuva.com,walkerandrew@vendor.com,bconley@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,hlopez@yuva.com,amandacabrera@partner.com,michaeldeleon@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,cayala@yuva.com,jessewade@vendor.com,lucas35@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,joshualee@yuva.com,agutierrez@partner.com,joyce60@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,kellyanthony@yuva.com,morrissandra@vendor.com,ewillis@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,cunninghamjessica@yuva.com,ugutierrez@vendor.com,randy66@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,laura16@yuva.com,murraymichael@vendor.com,mbrown@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,amykelly@yuva.com,annarogers@vendor.com,ayates@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,kaitlyn00@yuva.com,jasminecrawford@partner.com,xwood@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,sandra75@yuva.com,pattersonandrew@vendor.com,dorothy82@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,kpowell@yuva.com,iparks@vendor.com,kimberly54@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,brownduane@yuva.com,emilylane@vendor.com,lori11@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,randymendez@yuva.com,kellison@partner.com,james27@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,thomaszimmerman@yuva.com,conniemitchell@vendor.com,harold44@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,mdouglas@yuva.com,zmorrow@vendor.com,lawrencedarin@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,curtis32@yuva.com,rbentley@vendor.com,abarker@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,christinemontgomery@yuva.com,jgreene@vendor.com,kevin58@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,cmarshall@yuva.com,jerry27@vendor.com,garciajose@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,jsmith@yuva.com,irodriguez@partner.com,james26@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,sanchezwilliam@yuva.com,harrispamela@partner.com,hsmith@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,dustin15@yuva.com,loganharris@partner.com,parkerrita@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,kcarey@yuva.com,andrewmartin@vendor.com,xgibbs@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,james74@yuva.com,rodneyberger@partner.com,jamesnixon@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,sheryldavis@yuva.com,pereztodd@partner.com,mitchellbrian@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,elizabethmitchell@yuva.com,esmith@vendor.com,anthonychambers@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,brianburke@yuva.com,jrodriguez@partner.com,ganderson@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,sotoanne@yuva.com,ruizjulia@vendor.com,howardmichelle@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,tiffanydavis@yuva.com,jacquelinesmith@vendor.com,william45@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,amanda10@yuva.com,lcampbell@partner.com,sarah57@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,daniel57@yuva.com,lisa65@vendor.com,tvasquez@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,ricky27@yuva.com,bradleylin@partner.com,hopkinsarthur@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,briannamcdonald@yuva.com,hernandezjames@vendor.com,myerslouis@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,ehuber@yuva.com,browningana@partner.com,michelecase@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,travissingleton@yuva.com,elizabethweber@vendor.com,saundersjeffery@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,joshuagray@yuva.com,sheila61@partner.com,bflores@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,bruce48@yuva.com,irwinvictor@vendor.com,markgreene@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,klinejacob@yuva.com,mary13@partner.com,tracey02@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,bkim@yuva.com,michaelgraham@partner.com,scott29@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,mariahcollins@yuva.com,angelareeves@partner.com,umyers@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,wilsondustin@yuva.com,dunncharles@vendor.com,carriemartin@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,madisonkrause@yuva.com,adamsjoshua@partner.com,stewartmegan@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,zbass@yuva.com,perkinsdebra@vendor.com,vazquezjennifer@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,tbutler@yuva.com,maria18@partner.com,howardmeagan@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,dnelson@yuva.com,lori09@partner.com,qanderson@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,thomas29@yuva.com,hwilliams@vendor.com,arthur42@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,nelsonkurt@yuva.com,mary73@partner.com,bryantthomas@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,laurenmoore@yuva.com,frazierbeth@partner.com,andrea83@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,leamy@yuva.com,sherry20@partner.com,johnsonjoshua@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,silvarobert@yuva.com,frankblanchard@vendor.com,jessicaramirez@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,mark44@yuva.com,cindy22@partner.com,wherrera@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,allison93@yuva.com,wjames@partner.com,william94@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,ashley12@yuva.com,jason26@partner.com,lanceedwards@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,williamsjoseph@yuva.com,hardinkathryn@vendor.com,bmyers@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,mark04@yuva.com,rodriguezfelicia@vendor.com,pphillips@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,ashleycampbell@yuva.com,dan63@vendor.com,tylerreynolds@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,waynewilliams@yuva.com,zhanson@partner.com,williamlevy@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,ebishop@yuva.com,badkins@partner.com,hendersonnancy@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,acampbell@yuva.com,fedwards@vendor.com,dianalynch@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,kellyjohnson@yuva.com,raybradley@vendor.com,jacksonmeghan@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,edwardstammy@yuva.com,kyates@partner.com,jwood@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,morajennifer@yuva.com,emmabrown@partner.com,steven54@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,bridgesvictoria@yuva.com,johnsanders@partner.com,clarkmartha@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,marysharp@yuva.com,msmith@partner.com,mwashington@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,sarameyer@yuva.com,joeltapia@vendor.com,william70@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,matthew05@yuva.com,adamsgregory@partner.com,harrisonerica@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,chasechristina@yuva.com,lisadoyle@partner.com,mcintyreaustin@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,michaelmason@yuva.com,michaellozano@vendor.com,alanadams@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,danielrasmussen@yuva.com,adamlee@partner.com,melissamays@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,thomaspacheco@yuva.com,lisa05@vendor.com,larrywood@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,amytaylor@yuva.com,utorres@vendor.com,vtaylor@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,hunter42@yuva.com,erikarobinson@partner.com,caldwellmary@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,ericbrown@yuva.com,nicholasholmes@vendor.com,pollardanthony@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,gjohnson@yuva.com,joshuaanderson@partner.com,yorkpeter@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,shorn@yuva.com,mario33@vendor.com,scottjefferson@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,fitzpatrickkevin@yuva.com,kristi25@vendor.com,karenlang@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,kimberlywalls@yuva.com,joseph09@vendor.com,markwilson@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,eric84@yuva.com,andrea94@vendor.com,jstewart@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,transcott@yuva.com,bschmidt@vendor.com,donald64@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,evanfranco@yuva.com,vanghenry@partner.com,ggomez@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,mfranklin@yuva.com,mfrancis@vendor.com,rebecca54@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,okelly@yuva.com,davisjeffery@vendor.com,jboyer@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,vlittle@yuva.com,bianca31@vendor.com,hernandezrichard@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,dianaburton@yuva.com,fjohnson@vendor.com,ksharp@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,marvinmorrow@yuva.com,bennettamanda@vendor.com,luischerry@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,benjamin55@yuva.com,pmcclure@partner.com,mcguirebruce@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
BIN_002,whitakerjason@yuva.com,virginiaconner@vendor.com,benjamin24@yuva.com,FTE,Business,SOURCE_CODE,Code-Content
